le_id,sub_prof_id,limit_id,client_id,limit_class,limit_type,limit_advised_indicator,limit_product_code,limit_product_name,activated_limit_indicator,activated_limit_status,activated_limit_class,activated_limit_type,sanctioned_amount,utilized_amount,available_amount,start_date,maturity_date,mth_end,src,cty
LE001,SP001,30000350,C100939,MAIN BORROWER LIMIT,OUTER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,Y,Active,MAIN BORROWER LIMIT,INNER,131472,13620,117852,2023-03-14,2030-02-21,2024-12-31,SCI,SG
LE001,SP001,30000351,C100721,MAIN BORROWER LIMIT,OUTER,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,N,Inactive,MAIN BORROWER LIMIT,INNER,222105,151938,70167,2017-06-06,2029-01-26,2024-12-31,SCI,SG
LE001,SP001,30000352,C100600,MAIN BORROWER LIMIT,INNER,N,TRIMPFOIML,IMPORT LOAN,Y,Active,CO-BORROWER LIMIT,CONTROL,711660,650881,60779,2017-07-29,2028-08-18,2024-12-31,SCI,SG
LE001,SP001,30000353,C100178,CO-BORROWER LIMIT,OUTER,N,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,CO-BORROWER LIMIT,CONTROL,383716,256954,126762,2023-06-06,2027-11-06,2024-12-31,SCI,SG
LE001,SP001,30000354,C100746,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,MAIN BORROWER LIMIT,CONTROL,138699,10977,127722,2018-02-06,2028-08-20,2024-12-31,SCI,SG
LE001,SP001,30000355,C100943,MAIN BORROWER LIMIT,CONTROL,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,N,Inactive,MAIN BORROWER LIMIT,OUTER,159689,57828,101861,2021-04-10,2027-10-17,2024-12-31,SCI,SG
LE001,SP001,30000356,C100651,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),N,Inactive,MAIN BORROWER LIMIT,OUTER,59722,17241,42481,2022-01-21,2030-09-27,2024-12-31,SCI,SG
LE001,SP001,30000357,C100069,CO-BORROWER LIMIT,INNER,N,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,N,Inactive,CO-BORROWER LIMIT,CONTROL,159769,68331,91438,2022-12-28,2029-03-04,2024-12-31,SCI,SG
LE001,SP001,30000358,C100504,CO-BORROWER LIMIT,INNER,N,LEODREOD,OVERDRAFT,Y,Active,CO-BORROWER LIMIT,CONTROL,121946,77542,44404,2017-02-24,2028-02-12,2024-12-31,SCI,SG
LE001,SP001,30000359,C100166,CO-BORROWER LIMIT,OUTER,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,CO-BORROWER LIMIT,OUTER,224744,26245,198499,2022-12-13,2028-12-15,2024-12-31,SCI,SG
LE001,SP001,30000360,C100164,MAIN BORROWER LIMIT,CONTROL,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,N,Inactive,MAIN BORROWER LIMIT,CONTROL,71165,60768,10397,2016-12-15,2027-01-10,2024-12-31,SCI,SG
LE001,SP001,30000361,C100441,MAIN BORROWER LIMIT,CONTROL,N,LELOANSTLN,SHORT TERM LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,273579,114452,159127,2018-08-23,2029-11-18,2024-12-31,SCI,SG
LE001,SP001,30000362,C100271,CO-BORROWER LIMIT,INNER,Y,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,Y,Active,CO-BORROWER LIMIT,INNER,753691,141867,611824,2020-10-23,2026-11-15,2024-12-31,SCI,SG
LE001,SP001,30000363,C100437,MAIN BORROWER LIMIT,INNER,N,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,OUTER,145982,10680,135302,2022-12-10,2030-06-07,2024-12-31,SCI,SG
LE001,SP001,30000364,C100298,MAIN BORROWER LIMIT,INNER,N,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,Y,Active,MAIN BORROWER LIMIT,INNER,243217,208045,35172,2021-11-19,2027-05-13,2024-12-31,SCI,SG
LE001,SP001,30000365,C100657,CO-BORROWER LIMIT,OUTER,N,TRSCFIVEPR,VENDOR PREPAY FINANCING,Y,Active,MAIN BORROWER LIMIT,INNER,324533,144665,179868,2021-11-26,2028-02-14,2024-12-31,SCI,SG
LE001,SP001,30000366,C100857,CO-BORROWER LIMIT,CONTROL,Y,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),N,Inactive,CO-BORROWER LIMIT,OUTER,108964,70971,37993,2018-10-14,2029-03-04,2024-12-31,SCI,SG
LE001,SP001,30000367,C100994,MAIN BORROWER LIMIT,CONTROL,Y,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,203636,136102,67534,2019-07-14,2030-01-23,2024-12-31,SCI,SG
LE001,SP001,30000368,C100902,MAIN BORROWER LIMIT,INNER,Y,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,Y,Active,MAIN BORROWER LIMIT,OUTER,164817,82720,82097,2019-01-23,2030-01-21,2024-12-31,SCI,SG
LE001,SP001,30000369,C100693,MAIN BORROWER LIMIT,OUTER,N,TRLCISOLIS,IMPORT LCS - SECURED,Y,Active,MAIN BORROWER LIMIT,OUTER,179454,165985,13469,2022-09-11,2027-07-24,2024-12-31,SCI,SG
LE001,SP001,30000370,C100043,CO-BORROWER LIMIT,OUTER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),Y,Active,CO-BORROWER LIMIT,CONTROL,75131,13755,61376,2018-03-08,2028-04-19,2024-12-31,SCI,SG
LE001,SP001,30000371,C100327,MAIN BORROWER LIMIT,OUTER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,MAIN BORROWER LIMIT,INNER,166793,86351,80442,2024-09-19,2030-10-12,2024-12-31,SCI,SG
LE001,SP001,30000372,C100638,CO-BORROWER LIMIT,OUTER,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,Y,Active,CO-BORROWER LIMIT,OUTER,267800,236316,31484,2018-07-19,2027-06-02,2024-12-31,SCI,SG
LE001,SP001,30000373,C100804,CO-BORROWER LIMIT,CONTROL,N,LELOANRTLN,REVOLVING TERM LOANS,N,Inactive,CO-BORROWER LIMIT,CONTROL,694636,338306,356330,2018-01-10,2029-07-03,2024-12-31,SCI,SG
LE001,SP001,30000374,C100038,MAIN BORROWER LIMIT,INNER,N,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,N,Inactive,MAIN BORROWER LIMIT,INNER,424756,36063,388693,2021-02-20,2030-09-22,2024-12-31,SCI,SG
LE001,SP001,30000375,C100243,MAIN BORROWER LIMIT,CONTROL,N,CRRISKLOIF,LIMIT-OIF (CAT5),Y,Active,MAIN BORROWER LIMIT,INNER,1401680,1101226,300454,2021-06-16,2028-08-05,2024-12-31,SCI,SG
LE001,SP001,30000376,C100287,CO-BORROWER LIMIT,CONTROL,N,TRLBDCLBD,LOCAL BILLS DISCOUNTED,N,Inactive,CO-BORROWER LIMIT,INNER,75557,70026,5531,2019-11-21,2028-08-26,2024-12-31,SCI,SG
LE001,SP001,30000377,C100275,CO-BORROWER LIMIT,CONTROL,N,GMGMKTSYND,SYNDICATIONS,Y,Active,CO-BORROWER LIMIT,INNER,389383,279129,110254,2016-05-04,2029-09-30,2024-12-31,SCI,SG
LE001,SP001,30000378,C100888,CO-BORROWER LIMIT,OUTER,N,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,CO-BORROWER LIMIT,CONTROL,195505,80752,114753,2016-02-08,2029-10-16,2024-12-31,SCI,SG
LE001,SP001,30000379,C100900,MAIN BORROWER LIMIT,OUTER,Y,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,MAIN BORROWER LIMIT,OUTER,1453962,115973,1337989,2024-04-15,2028-11-15,2024-12-31,SCI,SG
LE001,SP001,30000380,C100721,MAIN BORROWER LIMIT,INNER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,72526,48088,24438,2022-02-22,2028-12-09,2024-12-31,SCI,SG
LE001,SP001,30000381,C100500,CO-BORROWER LIMIT,OUTER,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,CO-BORROWER LIMIT,INNER,70282,13856,56426,2021-12-15,2030-09-18,2024-12-31,SCI,SG
LE001,SP001,30000382,C100092,CO-BORROWER LIMIT,OUTER,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,Y,Active,CO-BORROWER LIMIT,OUTER,89375,73412,15963,2017-08-06,2028-02-12,2024-12-31,SCI,SG
LE001,SP001,30000383,C100693,MAIN BORROWER LIMIT,INNER,N,TRRFACRECS,RECEIVABLES SERVICES,Y,Active,MAIN BORROWER LIMIT,CONTROL,19459,1128,18331,2023-05-17,2030-06-25,2024-12-31,SCI,SG
LE001,SP001,30000384,C100177,MAIN BORROWER LIMIT,OUTER,Y,LELOANBEFF,PRODUCT LELOANBEFF,N,Inactive,MAIN BORROWER LIMIT,CONTROL,96205,60461,35744,2020-02-08,2028-12-18,2024-12-31,SCI,SG
LE001,SP001,30000385,C100872,CO-BORROWER LIMIT,INNER,Y,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,CO-BORROWER LIMIT,CONTROL,76180,31038,45142,2023-09-16,2026-11-23,2024-12-31,SCI,SG
LE001,SP001,30000386,C100523,CO-BORROWER LIMIT,CONTROL,N,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,CO-BORROWER LIMIT,OUTER,189168,91474,97694,2021-01-31,2028-05-27,2024-12-31,SCI,SG
LE001,SP001,30000387,C100655,CO-BORROWER LIMIT,INNER,Y,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,N,Inactive,CO-BORROWER LIMIT,INNER,229063,50284,178779,2019-01-21,2028-03-14,2024-12-31,SCI,SG
LE001,SP001,30000388,C100921,MAIN BORROWER LIMIT,CONTROL,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,Y,Active,MAIN BORROWER LIMIT,CONTROL,1062537,528756,533781,2021-07-17,2028-04-22,2024-12-31,SCI,SG
LE001,SP001,30000389,C100928,CO-BORROWER LIMIT,INNER,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,CONTROL,421015,330249,90766,2021-01-03,2030-11-07,2024-12-31,SCI,SG
LE001,SP001,30000390,C100227,CO-BORROWER LIMIT,CONTROL,N,TRIMPFINFN,IMPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,INNER,91408,12599,78809,2023-06-03,2028-04-20,2024-12-31,SCI,SG
LE001,SP001,30000391,C100742,MAIN BORROWER LIMIT,CONTROL,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,66276,47704,18572,2021-05-31,2029-03-18,2024-12-31,SCI,SG
LE001,SP001,30000392,C100807,CO-BORROWER LIMIT,INNER,Y,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,CO-BORROWER LIMIT,INNER,266177,26167,240010,2017-09-28,2030-02-15,2024-12-31,SCI,SG
LE001,SP001,30000393,C100594,MAIN BORROWER LIMIT,INNER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,Y,Active,MAIN BORROWER LIMIT,INNER,43467,22900,20567,2020-03-22,2027-02-26,2024-12-31,SCI,SG
LE001,SP001,30000394,C100891,MAIN BORROWER LIMIT,OUTER,N,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,Y,Active,MAIN BORROWER LIMIT,INNER,1016076,181777,834299,2016-10-30,2027-11-12,2024-12-31,SCI,SG
LE001,SP001,30000395,C100797,MAIN BORROWER LIMIT,INNER,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,OUTER,529368,28714,500654,2021-10-15,2028-01-10,2024-12-31,SCI,SG
LE001,SP001,30000396,C100779,MAIN BORROWER LIMIT,CONTROL,N,LELOANTLN,TERM LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,101806,16947,84859,2019-12-29,2030-05-28,2024-12-31,SCI,SG
LE001,SP001,30000397,C100439,CO-BORROWER LIMIT,INNER,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,Y,Active,MAIN BORROWER LIMIT,CONTROL,29344,11320,18024,2024-09-12,2028-08-28,2024-12-31,SCI,SG
LE001,SP001,30000398,C100775,MAIN BORROWER LIMIT,OUTER,N,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,MAIN BORROWER LIMIT,CONTROL,630250,528960,101290,2021-05-10,2027-07-30,2024-12-31,SCI,SG
LE001,SP001,30000399,C100105,CO-BORROWER LIMIT,CONTROL,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,INNER,145140,131150,13990,2019-09-29,2029-10-08,2024-12-31,SCI,SG
LE001,SP001,30000400,C100610,CO-BORROWER LIMIT,INNER,N,TRIMPFOIML,IMPORT LOAN,N,Inactive,CO-BORROWER LIMIT,INNER,561190,209506,351684,2022-09-29,2027-10-11,2024-12-31,SCI,SG
LE001,SP001,30000401,C100970,CO-BORROWER LIMIT,OUTER,Y,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,33043,16659,16384,2023-06-23,2028-11-27,2024-12-31,SCI,SG
LE001,SP001,30000402,C100728,MAIN BORROWER LIMIT,INNER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,MAIN BORROWER LIMIT,OUTER,89377,52243,37134,2024-04-26,2030-07-25,2024-12-31,SCI,SG
LE001,SP001,30000403,C100110,MAIN BORROWER LIMIT,OUTER,N,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,MAIN BORROWER LIMIT,CONTROL,163610,45395,118215,2016-12-26,2027-09-17,2024-12-31,SCI,SG
LE001,SP001,30000404,C100210,MAIN BORROWER LIMIT,INNER,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),Y,Active,MAIN BORROWER LIMIT,CONTROL,170583,101508,69075,2023-04-27,2029-03-14,2024-12-31,SCI,SG
LE001,SP001,30000405,C100850,MAIN BORROWER LIMIT,CONTROL,N,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,MAIN BORROWER LIMIT,INNER,103770,23740,80030,2022-08-13,2028-04-29,2024-12-31,SCI,SG
LE001,SP001,30000406,C100851,MAIN BORROWER LIMIT,INNER,N,LEODREOD,OVERDRAFT,Y,Active,CO-BORROWER LIMIT,OUTER,303412,203098,100314,2019-06-20,2028-09-15,2024-12-31,SCI,SG
LE001,SP001,30000407,C100240,MAIN BORROWER LIMIT,OUTER,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),N,Inactive,MAIN BORROWER LIMIT,CONTROL,55959,27682,28277,2023-11-06,2029-09-20,2024-12-31,SCI,SG
LE001,SP001,30000408,C100076,MAIN BORROWER LIMIT,INNER,N,TRGTEEIOFG,SILENT PAYMENT GTEE - OIF,Y,Active,MAIN BORROWER LIMIT,INNER,141155,66039,75116,2023-09-27,2027-10-31,2024-12-31,SCI,SG
LE001,SP001,30000409,C100895,MAIN BORROWER LIMIT,INNER,N,LELOANSTLN,SHORT TERM LOANS,N,Inactive,MAIN BORROWER LIMIT,OUTER,183559,24871,158688,2016-05-09,2027-02-09,2024-12-31,SCI,SG
LE001,SP001,30000410,C100009,MAIN BORROWER LIMIT,CONTROL,N,LEODREAYE,LIMIT-INTRADAY OVERDRAFT,Y,Active,MAIN BORROWER LIMIT,CONTROL,272239,79351,192888,2016-08-20,2027-05-17,2024-12-31,SCI,SG
LE001,SP001,30000411,C100381,CO-BORROWER LIMIT,OUTER,Y,GMGMKTLRBR,LIMIT-REPOS ACR (CAT 2),Y,Active,CO-BORROWER LIMIT,INNER,331576,222458,109118,2019-06-30,2029-03-20,2024-12-31,SCI,SG
LE001,SP001,30000412,C100664,MAIN BORROWER LIMIT,OUTER,Y,CRRISKSRWR,LIMIT-RECEIVABLE SERVICES WITHOUT RECOURSE,N,Inactive,MAIN BORROWER LIMIT,OUTER,52857,7576,45281,2018-03-26,2029-07-23,2024-12-31,SCI,SG
LE001,SP001,30000413,C100821,CO-BORROWER LIMIT,OUTER,N,TRSCFIVEPR,VENDOR PREPAY FINANCING,N,Inactive,CO-BORROWER LIMIT,CONTROL,35097,29550,5547,2016-09-13,2027-08-02,2024-12-31,SCI,SG
LE001,SP001,30000414,C100494,CO-BORROWER LIMIT,OUTER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (TM - LIQUIDITY),Y,Active,CO-BORROWER LIMIT,OUTER,584012,399529,184483,2017-04-03,2029-10-17,2024-12-31,SCI,SG
LE001,SP001,30000415,C100785,MAIN BORROWER LIMIT,CONTROL,N,TROEXFINN,EXPORT INVOICE FINANCING,Y,Active,MAIN BORROWER LIMIT,CONTROL,226911,30795,196116,2017-06-08,2028-03-31,2024-12-31,SCI,SG
LE001,SP001,30000416,C100493,CO-BORROWER LIMIT,CONTROL,N,GMGMKTFLPO,LIMIT-FX PRE-SETTLEMENT - OVERALL,Y,Active,CO-BORROWER LIMIT,CONTROL,76996,65666,11330,2017-12-25,2027-02-27,2024-12-31,SCI,SG
LE001,SP001,30000417,C100011,MAIN BORROWER LIMIT,CONTROL,N,TRLCISOLIS,IMPORT LCS - SECURED,N,Inactive,MAIN BORROWER LIMIT,OUTER,767698,557569,210129,2021-04-05,2028-03-15,2024-12-31,SCI,SG
LE001,SP001,30000418,C100338,CO-BORROWER LIMIT,OUTER,N,TRGTEEFING,FINANCIAL GUARANTEES / SBLC (TRADE),Y,Active,CO-BORROWER LIMIT,OUTER,182713,22098,160615,2019-11-16,2030-01-24,2024-12-31,SCI,SG
LE001,SP001,30000419,C100458,MAIN BORROWER LIMIT,INNER,N,GMGMKTM SLC,LIMIT-MARKETABLE SECURITIES (TM - CAPITAL),Y,Active,MAIN BORROWER LIMIT,CONTROL,529292,34929,494363,2020-05-01,2029-03-01,2024-12-31,SCI,SG
LE001,SP001,30000420,C100036,MAIN BORROWER LIMIT,OUTER,N,TRLCISBBLC,BACK-TO-BACK LCS SECURED,N,Inactive,MAIN BORROWER LIMIT,CONTROL,174123,96829,77294,2017-07-07,2030-08-14,2024-12-31,SCI,SG
LE001,SP001,30000421,C100467,CO-BORROWER LIMIT,INNER,N,LELOANRTLN,REVOLVING TERM LOANS,N,Inactive,CO-BORROWER LIMIT,INNER,1277924,708143,569781,2017-11-27,2030-03-20,2024-12-31,SCI,SG
LE001,SP001,30000422,C100484,CO-BORROWER LIMIT,CONTROL,N,CRRISKRDWR,LIMIT-RECEIVABLES DISCOUNTING-CAT5,Y,Active,CO-BORROWER LIMIT,OUTER,941604,336361,605243,2017-10-01,2028-06-27,2024-12-31,SCI,SG
LE001,SP001,30000423,C100560,CO-BORROWER LIMIT,CONTROL,Y,CRRISKLOIF,LIMIT-OIF (CAT5),N,Inactive,CO-BORROWER LIMIT,CONTROL,126884,91135,35749,2020-04-07,2027-06-15,2024-12-31,SCI,SG
LE001,SP001,30000424,C100260,MAIN BORROWER LIMIT,OUTER,Y,TRLBDCLBD,LOCAL BILLS DISCOUNTED,N,Inactive,MAIN BORROWER LIMIT,OUTER,430013,298905,131108,2023-08-25,2029-03-05,2024-12-31,SCI,SG
LE001,SP001,30000425,C100047,MAIN BORROWER LIMIT,INNER,N,GMGMKTSYND,SYNDICATIONS,Y,Active,MAIN BORROWER LIMIT,INNER,310325,16727,293598,2016-08-07,2027-02-15,2024-12-31,SCI,SG
LE001,SP001,30000426,C100566,CO-BORROWER LIMIT,CONTROL,N,CACOLLCHQP,CHEQUES PURCHASED,Y,Active,CO-BORROWER LIMIT,OUTER,639621,430232,209389,2022-11-28,2027-07-28,2024-12-31,SCI,SG
LE001,SP001,30000427,C100106,CO-BORROWER LIMIT,CONTROL,N,LELOANMORT,COMMERCIAL/ INDUSTRIAL MORTGAGE,N,Inactive,CO-BORROWER LIMIT,INNER,62011,26466,35545,2018-01-10,2030-09-26,2024-12-31,SCI,SG
LE001,SP001,30000428,C100780,MAIN BORROWER LIMIT,INNER,N,GMGMKT PMLN,LIMIT-PRECIOUS METAL LOANS,Y,Active,MAIN BORROWER LIMIT,OUTER,323208,56355,266853,2018-02-06,2030-10-11,2024-12-31,SCI,SG
LE001,SP001,30000429,C100907,CO-BORROWER LIMIT,CONTROL,N,TROEXFODP,EXPORT BILLS DISCOUNTING D/P,Y,Active,CO-BORROWER LIMIT,CONTROL,469031,290482,178549,2022-08-09,2028-01-11,2024-12-31,SCI,SG
LE001,SP001,30000430,C100639,CO-BORROWER LIMIT,CONTROL,N,TRLIMISTTL,LIMIT-SHORT TERM TRADE LIMIT,N,Inactive,CO-BORROWER LIMIT,CONTROL,28036,26007,2029,2022-11-11,2029-09-04,2024-12-31,SCI,SG
LE001,SP001,30000431,C100555,CO-BORROWER LIMIT,CONTROL,Y,TRRFACRECS,RECEIVABLES SERVICES,Y,Active,CO-BORROWER LIMIT,CONTROL,49848,44783,5065,2016-11-22,2029-03-11,2024-12-31,SCI,SG
LE001,SP001,30000432,C100690,CO-BORROWER LIMIT,INNER,N,LELOANBEFF,PRODUCT LELOANBEFF,Y,Active,MAIN BORROWER LIMIT,OUTER,21179,13834,7345,2022-08-13,2028-05-07,2024-12-31,SCI,SG
LE001,SP001,30000433,C100768,MAIN BORROWER LIMIT,INNER,N,LELOANAPP,GUARANTEED INSTALLMENT LOAN,Y,Active,CO-BORROWER LIMIT,OUTER,124317,90531,33786,2024-06-29,2028-11-11,2024-12-31,SCI,SG
LE001,SP001,30000434,C100833,CO-BORROWER LIMIT,OUTER,N,TRGTEESG,SHIPPING GUARANTEES,N,Inactive,CO-BORROWER LIMIT,OUTER,333548,239544,94004,2018-07-25,2029-01-12,2024-12-31,SCI,SG
LE001,SP001,30000435,C100243,CO-BORROWER LIMIT,CONTROL,N,LELOANMILCM,MORTGAGE LOANS-COMMERCIAL,N,Inactive,CO-BORROWER LIMIT,CONTROL,731137,242290,488847,2018-08-31,2027-02-26,2024-12-31,SCI,SG
LE001,SP001,30000436,C100013,CO-BORROWER LIMIT,OUTER,N,LEGINTSBL C,COMMERCIAL STANDBY L/C'S,N,Inactive,CO-BORROWER LIMIT,OUTER,175272,152545,22727,2016-12-14,2030-10-31,2024-12-31,SCI,SG
LE001,SP001,30000437,C100663,CO-BORROWER LIMIT,CONTROL,N,TRIMPFATR,ACCEPTANCE AGAINST TRUST RECEIPTS,N,Inactive,CO-BORROWER LIMIT,OUTER,829530,261102,568428,2022-11-13,2030-09-06,2024-12-31,SCI,SG
LE001,SP001,30000438,C100076,MAIN BORROWER LIMIT,OUTER,N,TRIMPFINFN,IMPORT INVOICE FINANCING,Y,Active,CO-BORROWER LIMIT,CONTROL,40941,11783,29158,2023-01-19,2030-02-16,2024-12-31,SCI,SG
LE001,SP001,30000439,C100866,CO-BORROWER LIMIT,OUTER,N,LELOANBILN,BUSINESS INSTALLMENT LOANS,N,Inactive,MAIN BORROWER LIMIT,INNER,29632,17399,12233,2016-03-07,2030-05-11,2024-12-31,SCI,SG
LE001,SP001,30000440,C100630,CO-BORROWER LIMIT,INNER,N,TRLCISOLU,IMPORT LCS - UNSECURED,Y,Active,CO-BORROWER LIMIT,CONTROL,153960,38176,115784,2022-10-17,2029-10-09,2024-12-31,SCI,SG
LE001,SP001,30000441,C100069,MAIN BORROWER LIMIT,INNER,N,TROEXFOB,EXPORT BILLS DISCOUNTING,Y,Active,MAIN BORROWER LIMIT,OUTER,238963,154609,84354,2021-02-21,2028-11-15,2024-12-31,SCI,SG
LE001,SP001,30000442,C100300,MAIN BORROWER LIMIT,CONTROL,N,SSCUSTLOVR,LIMIT-OVERNIGHT CUSTODY SERVICES,N,Inactive,MAIN BORROWER LIMIT,CONTROL,157519,9124,148395,2017-05-10,2028-10-16,2024-12-31,SCI,SG
LE001,SP001,30000443,C100456,MAIN BORROWER LIMIT,CONTROL,N,GMGMKTLAR2,LIMIT-ACR (CAT 2),N,Inactive,MAIN BORROWER LIMIT,CONTROL,20589,17440,3149,2020-07-30,2027-06-28,2024-12-31,SCI,SG
LE001,SP001,30000444,C100395,CO-BORROWER LIMIT,CONTROL,N,LELOANTLN,TERM LOANS,Y,Active,CO-BORROWER LIMIT,INNER,148877,76355,72522,2019-02-25,2029-05-08,2024-12-31,SCI,SG
LE001,SP001,30000445,C100498,MAIN BORROWER LIMIT,INNER,N,LELOANMLRS,MORTGAGE LOANS-RESIDENTIAL,Y,Active,MAIN BORROWER LIMIT,OUTER,44158,8860,35298,2016-03-08,2029-11-13,2024-12-31,SCI,SG
LE001,SP001,30000446,C100546,MAIN BORROWER LIMIT,CONTROL,Y,CRRISKCOLL,LIMIT-INDIRECT RISK-COLLATERAL,N,Inactive,MAIN BORROWER LIMIT,CONTROL,317957,137290,180667,2023-09-10,2028-01-03,2024-12-31,SCI,SG
LE001,SP001,30000447,C100550,CO-BORROWER LIMIT,CONTROL,N,SSCUSTLDAY,LIMIT-INTRADAY CUSTODY SERVICES,Y,Active,CO-BORROWER LIMIT,OUTER,234825,108795,126030,2021-02-19,2027-01-24,2024-12-31,SCI,SG
LE001,SP001,30000448,C100089,MAIN BORROWER LIMIT,OUTER,Y,TRIMPFOIML,IMPORT LOAN,Y,Active,MAIN BORROWER LIMIT,INNER,63584,26506,37078,2019-10-19,2030-05-21,2024-12-31,SCI,SG
LE001,SP001,30000449,C100414,CO-BORROWER LIMIT,INNER,Y,TRGTEECUBG,BOND & GUARANTEES,N,Inactive,CO-BORROWER LIMIT,CONTROL,97356,67979,29377,2024-02-23,2030-02-19,2024-12-31,SCI,SG
LE001,SP001,30000450,C100046,MAIN BORROWER LIMIT,INNER,N,GMGMKTLMSS,LIMIT-MARKETABLE SECURITIES (NON-TM),Y,Active,MAIN BORROWER LIMIT,INNER,56431,33627,22804,2021-09-12,2029-04-22,2024-12-31,SCI,SG
LE001,SP001,30000451,C100390,CO-BORROWER LIMIT,CONTROL,Y,TRIMPFILTR,LOANS AGAINST TRUST RECEIPTS,Y,Active,CO-BORROWER LIMIT,CONTROL,152866,61435,91431,2015-11-30,2029-11-29,2024-12-31,SCI,SG
LE001,SP001,30000452,C100302,MAIN BORROWER LIMIT,INNER,N,GMGMKTLABS,LIMIT-ASSET BACKED SECURITIES (NON-ALM),N,Inactive,MAIN BORROWER LIMIT,CONTROL,423006,267824,155182,2024-09-24,2029-12-15,2024-12-31,SCI,SG
LE001,SP001,30000453,C100895,MAIN BORROWER LIMIT,OUTER,Y,TRECBCNBCND,CREDIT BILLS NEGOTIATED - DISCREPANT,Y,Active,MAIN BORROWER LIMIT,CONTROL,60734,54799,5935,2021-06-09,2028-01-12,2024-12-31,SCI,SG
LE001,SP001,30000454,C100766,CO-BORROWER LIMIT,OUTER,N,LEODREOD,OVERDRAFT,N,Inactive,CO-BORROWER LIMIT,OUTER,269425,58086,211339,2017-12-09,2028-04-08,2024-12-31,SCI,SG
LE001,SP001,30000455,C100198,MAIN BORROWER LIMIT,OUTER,N,GMGMKTLAAR,LIMIT-ACR (CAT 3),Y,Active,CO-BORROWER LIMIT,CONTROL,95773,52167,43606,2021-08-06,2030-08-14,2024-12-31,SCI,SG
